"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Solicitação de atribuição do nome de domínio de primeiro nível “.Amazon”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/solicitacao-de-atribuicao-do-nome-de-dominio-de-primeiro-nivel-amazon","11/03/2019","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O conjunto da nota sustenta essa caracterização.",""
"Solicitação de atribuição de domínio de primeiro nível “.Amazon”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/solicitacao-de-atribuicao-de-dominio-de-primeiro-nivel-amazon","18/04/2019","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O conjunto da nota sustenta essa caracterização.",""
"Comércio eletrônico na OMC","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comercio-eletronico-na-omc-2","03/05/2019","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O conjunto da nota sustenta essa caracterização.",""
"Solicitação de atribuição de domínio de primeiro nível “.Amazon”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/solicitacao-de-atribuicao-de-dominio-de-primeiro-nivel-amazon-2","20/05/2019","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O conjunto da nota sustenta essa caracterização.",""
"Declaração de Osaka dos Líderes do G20","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-osaka-dos-lideres-do-g20","29/06/2019","4","Predominantemente Liberal - Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota enfatiza inovação, abertura de mercado ou autorregulação, aproximando-se do polo de baixa intervenção estatal. O posicionamento evidencia-se em trechos como: ""8. Saudamos a Declaração Ministerial do G20 sobre Comércio e Economia Digital realizada em Tsukuba. Esforçamo-nos por construir um ambiente de comércio e i""","8. Saudamos a Declaração Ministerial do G20 sobre Comércio e Economia Digital realizada em Tsukuba. Esforçamo-nos por construir um ambiente de comércio e investimentos que seja livre, justo, não-discriminatório, transparente, previsível e estável e por manter nossos mercados abertos. O come... | Inovação: Digitalização, Livre Fluxo de Dados com Confiança | 11. O fluxo transfronteiriço de dados, informações, ideias e conhecimento gera maior produtividade, maior inovação e aprimora o desenvolvimento sustentável, ao mesmo tempo em que gera desafios relacionados a privacidade, proteção de dados, direitos de propriedade intelectual e segurança. Ao..."
"Comunicado conjunto dos Presidentes dos Estados Partes do MERCOSUL e Estados Associados","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-estados-associados-2","17/07/2019","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""Felicitaron a la República Argentina por el encuentro de Industrias Culturales (MICA) realizado el presente año y celebraron la decisión de los Ministros de ""","Felicitaron a la República Argentina por el encuentro de Industrias Culturales (MICA) realizado el presente año y celebraron la decisión de los Ministros de Cultura de reactivar el Mercado de Industrias Culturales del Sur (MICSUR) que tendrá como próxima sede Uruguay en el 2020. Asimismo, desta..."
"Comércio Eletrônico na Organização Mundial do Comércio –Nota Conjunta dos Ministérios das Relações Exteriores e da Economia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comercio-eletronico-na-organizacao-mundial-do-comercio-nota-conjunta-dos-ministerios-das-relacoes-exteriores-e-da-economia","11/10/2019","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""O documento sugere diretrizes e recomendações de boas práticas para o uso de tecnologias da informação e da comunicação como meio de tornar mais eficient""","O documento sugere diretrizes e recomendações de boas práticas para o uso de tecnologias da informação e da comunicação como meio de tornar mais eficiente a implementação das obrigações já assumidas no Acordo de Facilitação de Comércio da OMC. Trata de questões como o uso dessas tecn..."
"Processo de adesão à Convenção de Budapeste - Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Justiça e Segurança Pública","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/processo-de-adesao-a-convencao-de-budapeste-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-da-justica-e-seguranca-publica","11/12/2019","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""A iniciativa de adesão do Brasil à Convenção de Budapeste vem somar-se à Lei no 12.965/2014, o Marco Civil da Internet, para a persecução penal dos crime""","A iniciativa de adesão do Brasil à Convenção de Budapeste vem somar-se à Lei no 12.965/2014, o Marco Civil da Internet, para a persecução penal dos crimes cibernéticos."
"III Conferência Ministerial Hemisférica de Luta contra o Terrorismo – Comunicado Conjunto","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/iii-conferencia-ministerial-hemisferica-de-luta-contra-o-terrorismo-comunicado-conjunto","20/01/2020","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""1. Condenaram o terrorismo em todas as suas formas e manifestações, quaisquer que sejam suas motivações, enfatizando que ele constitui uma ameaça à paz e ""","1. Condenaram o terrorismo em todas as suas formas e manifestações, quaisquer que sejam suas motivações, enfatizando que ele constitui uma ameaça à paz e à segurança dos países e de toda a comunidade internacional, bem como aos direitos humanos, à estabilidade democrática, ao desenvolvime... | 8. Expressaram seu repúdio e sua condenação às ações terroristas e atividades criminosas, como aquelas perpetradas pelo autodenominado Exército de Libertação Nacional – ELN – e pelo Grupo Armado Organizado Residual – GAO-r, que constituem uma ameaça à paz e à segurança internacionais, a... | 17. Enfatizaram a importância de prevenir, combater, neutralizar e reprimir o uso da Internet, das novas tecnologias, das plataformas virtuais FINTECH, das redes sociais e de ativos virtuais para fins terroristas, como meio para o planejamento, a radicalização, o recrutamento de indivíduos, a ar..."
"Assinatura do Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação na área de Telecomunicações e Economia Digital","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/assinatura-do-memorando-de-entendimento-entre-o-brasil-e-o-chile-sobre-cooperacao-na-area-de-telecomunicacoes-e-economia-digital","24/07/2020","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""O documento possibilitará, ainda, fortalecer e expandir o mercado digital regional, promover a convergência entre as agendas digitais da Aliança do Pacífico""","O documento possibilitará, ainda, fortalecer e expandir o mercado digital regional, promover a convergência entre as agendas digitais da Aliança do Pacífico e do Mercosul, bem como interconectar o mercado digital regional com os mercados digitais de outros continentes."
"V Diálogo Estratégico Brasil–Reino Unido – Comunicado Conjunto","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/v-dialogo-estrategico-brasil-reino-unido-comunicado-conjunto","09/10/2020","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""1. A 5a Reunião do Diálogo Estratégico de Alto Nível Brasil-Reino Unido foi realizada em 7 de outubro de 2020 por videoconferência. O Ministro das Relaçõ""","1. A 5a Reunião do Diálogo Estratégico de Alto Nível Brasil-Reino Unido foi realizada em 7 de outubro de 2020 por videoconferência. O Ministro das Relações Exteriores do Brasil, Ernesto Araújo, e o Secretário de Estado dos Negócios Estrangeiros do Reino Unido, Dominic Raab, concordaram que... | 3. Brasil e Reino Unido coincidiram na necessidade de atuar com firmeza para promover a recuperação da economia global no período pós-pandemia, com base na construção de economias mais sustentáveis e resilientes. Reafirmaram o mútuo compromisso com o fortalecimento das regras do sistema mult... | 4. As duas partes sublinharam o potencial de crescimento do comércio bilateral e reafirmaram sua importância como indutor do desenvolvimento econômico e do crescimento sustentável. Concordaram em fortalecer os arranjos comerciais, inclusive considerando abrir em breve negociações de um Acordo ..."
"Assinatura de Pacote Comercial com os EUA – Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Economia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-da-economia-assinatura-de-pacote-comercial-com-os-eua","19/10/2020","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""O Anexo I, sobre Facilitação de Comércio, diz respeito a procedimentos burocráticos (administrativos e aduaneiros) relacionados às operações de exportaç""","O Anexo I, sobre Facilitação de Comércio, diz respeito a procedimentos burocráticos (administrativos e aduaneiros) relacionados às operações de exportação, importação e trânsito aduaneiro de mercadorias. Os compromissos assumidos objetivam reduzir a burocracia do comércio exterior, dimi... | O Protocolo de Boas Práticas Regulatórias negociado com os Estados Unidos constitui importante etapa na evolução recente de desenvolvimento e incorporação de instrumentos de boas práticas regulatórias pelo Brasil e está em linha com os esforços do Governo Federal para tornar o ambiente de ... | Já o Anexo III, que trata sobre esforços Anticorrupção, reafirma, bilateralmente, o núcleo duro das obrigações legislativas a que Brasil e Estados Unidos se vincularam multilateralmente, em especial no âmbito da Convenção das Nações Unidas contra a Corrupção (2003), da Convenção Inte..."
"Lançamento do Diálogo Trilateral Brasil-Estados Unidos-Japão (JUSBE)","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/lancamento-do-dialogo-trilateral-brasil-estados-unidos-japao-jusbe","10/11/2020","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Altos representantes do Brasil, Japão e Estados Unidos reuniram-se para lançar o Diálogo Trilateral Brasil-EUA-Japão (JUSBE). Na esteira dos tradicionais vi""","Altos representantes do Brasil, Japão e Estados Unidos reuniram-se para lançar o Diálogo Trilateral Brasil-EUA-Japão (JUSBE). Na esteira dos tradicionais vínculos que mantêm, baseados em valores compartilhados tais como liberdade, direitos humanos, democracia e o Estado de Direito, os três pa... | Os três países convergiram na visão de que a paz e estabilidade regionais constituem o fundamento da prosperidade econômica e da governança democrática. Com esse propósito, como países que compartilham valores comuns como democracia e liberdades fundamentais, continuarão a intercambiar pers... | Os três países afirmaram seu compromisso em assegurar um ecossistema de redes de comunicações que seja seguro, confiável e vibrante, bem como em desenvolver uma abordagem comum quanto à utilização de redes 5G transparentes, seguras e baseadas na livre e justa concorrência e no primado do di..."
"XII Cúpula do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/xii-cupula-do-brics","17/11/2020","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Entre outros temas, a declaração incluiu menções à importância da democracia, liberdades fundamentais, direitos humanos, direito à privacidade, soberania""","Entre outros temas, a declaração incluiu menções à importância da democracia, liberdades fundamentais, direitos humanos, direito à privacidade, soberania, empreendedorismo e transparência."
"Declaração de Moscou da XII Cúpula do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-de-moscou-da-xii-cupula-do-brics","17/11/2020","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""3. Recordamos que 2020 marca o 75o aniversário da fundação das Nações Unidas e o 75o aniversário do fim da Segunda Guerra Mundial. Nesse sentido, sempre n""","3. Recordamos que 2020 marca o 75o aniversário da fundação das Nações Unidas e o 75o aniversário do fim da Segunda Guerra Mundial. Nesse sentido, sempre nos lembraremos das muitas contribuições de todos os países do BRICS, incluindo a perda de vidas de soldados e civis. Reforçamos nosso co... | 6. Reafirmamos nosso compromisso com o multilateralismo e os princípios de respeito mútuo, igualdade soberana, democracia, inclusão e colaboração fortalecida. Continuaremos trabalhando para fortalecer e reformar a governança internacional com vistas a torná-la mais inclusiva, representativa, ... | 10. Reiteramos o imperativo de fortalecer a cooperação internacional com vistas a aumentar as capacidades individuais e compartilhadas para enfrentar conjuntamente as ameaças mundiais emergentes, incluindo a pandemia de COVID-19 e seus impactos adversos, de maneira eficiente, pragmática, coorden..."
"Declaração de Líderes do G20 da Cúpula de Riade – 22/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-de-lideres-do-g20-da-cupula-de-riade-2013-16-e-17-11-2020","22/11/2020","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""Nós, os líderes do G20, reunindo-nos pela segunda vez sob a Presidência Saudita, permanecemos unidos em nossa convicção de que a ação global coordenada, ""","Nós, os líderes do G20, reunindo-nos pela segunda vez sob a Presidência Saudita, permanecemos unidos em nossa convicção de que a ação global coordenada, a solidariedade e a cooperação multilateral são, hoje, mais necessárias do que nunca para superar os desafios atuais e concretizar as op... | Comércio e investimento: O apoio ao sistema multilateral de comércio é agora mais importante do que nunca. Esforçamo-nos para atingir o objetivo de um ambiente de comércio e investimento livre, justo, inclusivo, não-discriminatório, transparente, previsível e estável e para manter nossos me... | Arquitetura Financeira Internacional: Reiteramos nosso compromisso de garantir uma rede de segurança financeira global mais forte, centralizada em um FMI robusto, baseado em cotas e com recursos adequados. Continuamos comprometidos em revisar a adequação das cotas e continuaremos o processo de re..."
"Assinado Acordo sobre Comércio Eletrônico do MERCOSUL – Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Economia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinado-acordo-sobre-comercio-eletronico-do-mercosul-nota-conjunta-mre-mecon","30/04/2021","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""O objetivo do acordo é criar um ambiente mais seguro para o desenvolvimento do comércio eletrônico entre os estados partes, que beneficie tanto suas empresas""","O objetivo do acordo é criar um ambiente mais seguro para o desenvolvimento do comércio eletrônico entre os estados partes, que beneficie tanto suas empresas quanto seus consumidores. Dentre as principais disciplinas incluídas no acordo, cabe destacar a proibição de imposição de direitos adu..."
"Adesão brasileira ao projeto do cabo de fibras óticas “Humboldt” — Nota Conjunta do Ministério das Relações Exteriores e do Ministério das Comunicações","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-brasileira-ao-projeto-do-cabo-de-fibras-oticas-201chumboldt201d-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-das-comunicacoes","13/05/2021","4","Predominantemente Liberal - Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota enfatiza inovação, abertura de mercado ou autorregulação, aproximando-se do polo de baixa intervenção estatal. O posicionamento evidencia-se em trechos como: ""O projeto também completará a conexão por fibra ótica do Brasil com seus vizinhos, consolidando a infraestrutura digital regional e posicionando o Brasil co""","O projeto também completará a conexão por fibra ótica do Brasil com seus vizinhos, consolidando a infraestrutura digital regional e posicionando o Brasil como líder da transformação digital e do mercado digital na região. Atualmente, Argentina, Brasil e Chile respondem por 80% do tráfego de... | A adesão brasileira ao projeto do cabo “Humboldt” vem somar-se a outras importantes iniciativas do governo brasileiro, como o leilão de frequências de 5G, que dinamizará o mercado nacional de telecomunicações, ao viabilizar aplicações industriais dessa tecnologia ultrarrápida, ultraestável..."
"XIII Cúpula do BRICS – Declaração de Nova Delhi","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xiii-cupula-brics-declaracao-de-nova-delhi","09/09/2021","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Por ocasião do 15o aniversário do BRICS, reiteramos nosso compromisso com o aprimoramento da cooperação intra-BRICS sob os três pilares - política e se""","2. Por ocasião do 15o aniversário do BRICS, reiteramos nosso compromisso com o aprimoramento da cooperação intra-BRICS sob os três pilares - política e segurança, economia e finanças e cultura e intercâmbios interpessoais. Ao recordar nossos valores compartilhados de paz, Estado de Direito,... | 7. Enfatizamos que a comunidade internacional tem a responsabilidade coletiva de trabalhar em conjunto contra a pandemia COVID-19 no verdadeiro espírito de parceria dentro das estruturas internacionais existentes, incluindo a OMS. Notamos que a cooperação no estudo das origens do SARS-COV-2 é um... | Fortalecimento e Reforma do Sistema Multilateral"
"Declaração dos Líderes do G20 Roma","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-lideres-do-g20-roma","02/11/2021","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Sublinhando o papel crucial do multilateralismo na busca de soluções compartilhadas e eficazes, concordamos em fortalecer ainda mais nossa resposta comum a""","2. Sublinhando o papel crucial do multilateralismo na busca de soluções compartilhadas e eficazes, concordamos em fortalecer ainda mais nossa resposta comum à pandemia e preparar o caminho para uma recuperação global, com atenção especial às necessidades dos mais vulneráveis. Tomamos medida... | 6. Reafirmamos nosso compromisso com a Declaração de Roma da Cúpula de Saúde Global como uma bússola para a ação coletiva e estamos comprometidos com o fortalecimento da governança da saúde global. Apoiamos o trabalho em andamento para fortalecer o papel de liderança e coordenação de uma... | 13. Arquitetura Financeira Internacional . Reiteramos nosso compromisso de fortalecer a resiliência financeira de longo prazo e apoiar o crescimento inclusivo, inclusive por meio da promoção de fluxos de capital sustentáveis, do desenvolvimento de mercados de capital em moeda local e da manutenc..."
"Aprovação pelo Senado Federal da  Convenção de Budapeste sobre o Crime Cibernético","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/aprovacao-pelo-senado-federal-da-convencao-de-budapeste-sobre-o-crime-cibernetico","17/12/2021","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""A Convenção de Budapeste, até o momento, foi ratificada por 66 países. Com a adesão do Brasil, a Convenção soma-se ao importante marco normativo já adot""","A Convenção de Budapeste, até o momento, foi ratificada por 66 países. Com a adesão do Brasil, a Convenção soma-se ao importante marco normativo já adotado pelo País em matéria de governança e de proteção de direitos em meio digital, de que são exemplos o Marco Civil da Internet e a Le..."
"Comunicado Conjunto Dos Presidentes Dos Estados Partes Do Mercosul E Estados Associados","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-estados-associados-1","17/12/2021","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""1. Reafirmaram que a plena vigência das instituições democráticas e o estado de direito, assim como a observância dos direitos humanos e liberdades fundame""","1. Reafirmaram que a plena vigência das instituições democráticas e o estado de direito, assim como a observância dos direitos humanos e liberdades fundamentais são condições essenciais para o processo de integração regional. | 21. Reafirmaram seu compromisso com a plena implementação da Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC), e com aumento da ambição na ação climática, levando em consideração os princípios da equidade e das responsabilidades comuns, porém diferenciadas (CBDR) e ... | 32. Reiteraram seu compromisso para continuar trabalhando na implementação, modernização e atualização das matérias acordadas nos Acordos de Complementação Econômica e Acordos de Livre Comércio assinados, com vistas a aprofundar o comércio bilateral e intrarregional e ajudar na reativaç..."
"Declaração Conjunta do BRICS sobre o tema: “Fortalecer a Solidariedade e a Cooperação do BRICS; Responder às novas Características e Desafios da Situação Internacional”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-do-brics-sobre-o-tema-201cfortalecer-a-solidariedade-e-a-cooperacao-do-brics-responder-as-novas-caracteristicas-e-desafios-da-situacao-internacional201d","19/05/2022","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""3. Os Ministros reiteraram seu compromisso com o multilateralismo por meio da defesa do direito internacional, inclusive os propósitos e princípios consagrado""","3. Os Ministros reiteraram seu compromisso com o multilateralismo por meio da defesa do direito internacional, inclusive os propósitos e princípios consagrados na Carta das Nações Unidas como sua pedra angular indispensável, e com o papel central das Nações Unidas em um sistema internacional ... | 4. Os Ministros reiteraram seu compromisso com o reforço e aprimora mento d a governança global , promovendo um sistema mais ágil, eficaz, eficient e, representativo e responsável, com a realização consulta s e colaboração inclusivas para o benefício de todos com base no respeito à soberan... | 5. Os Ministros recordaram a Declaração Conjunta sobre o Fortalecimento e a Reforma do Sistema Multilateral em 2021 e reafirmaram seu compromisso com o avanço d o processo de reforma mencionado na Declaração Conjunta, junto com todas as partes relevantes da comunidade internacional, a fim de to..."
"Declaração de Pequim da XIV Cúpula do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-pequim-da-xiv-cupula-do-brics","24/06/2022","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""5. Reiteramos nosso compromisso com o multilateralismo por meio da defesa do direito internacional, inclusive os propósitos e princípios consagrados na Carta ""","5. Reiteramos nosso compromisso com o multilateralismo por meio da defesa do direito internacional, inclusive os propósitos e princípios consagrados na Carta das Nações Unidas, como sua pedra angular indispensável, e com o papel central das Nações Unidas em um sistema internacional no qual Es... | 6. Recordando a Declaração Conjunta do BRICS sobre o Fortalecimento e a Reforma do Sistema Multilateral adotada por nossos Ministros das Relações Exteriores em 2021 e os princípios nela delineados, concordamos que a tarefa de fortalecer e reformar o sistema multilateral engloba o seguinte: | 9. Reiteramos a necessidade de todos os países cooperarem na promoção e proteção dos direitos humanos e das liberdades fundamentais de acordo com os princípios da igualdade e do respeito mútuo. Concordamos em continuar a tratar todos os direitos humanos, inclusive o direito ao desenvolvimento..."
"Declaração Conjunta sobre Cooperação em Cadeias de Suprimentos Globais","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-sobre-cooperacao-em-cadeias-de-suprimentos-globais","21/07/2022","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Sustentabilidade: Tencionamos incentivar a sustentabilidade global e a conduta empresarial responsável em todas as cadeias de suprimentos, bem como os objetivo""","Sustentabilidade: Tencionamos incentivar a sustentabilidade global e a conduta empresarial responsável em todas as cadeias de suprimentos, bem como os objetivos estabelecidos em acordos ambientais multilaterais relevantes dos quais somos partes, incluindo a Convenção-Quadro das Nações Unidas so... | Sustainability: We intend to encourage global sustainability and responsible business conduct across supply chains, as well as objectives set out in relevant multilateral environmental agreements to which we are parties, including the United Nations Framework Convention on Climate Change (UNFCCC) an..."
"Lista e íntegra dos atos assinados no Grande Palácio do Povo, por ocasião da visita do Presidente Luiz Inácio Lula da Silva à República Popular da China","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lista-e-integra-dos-atos-assinados-no-grande-palacio-do-povo-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-republica-popular-da-china","14/04/2023","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""(b) Trabalhar na busca de soluções para evitar barreiras desnecessárias ao comércio e resolver quaisquer obstáculos no acesso ao mercado da contraparte, po""","(b) Trabalhar na busca de soluções para evitar barreiras desnecessárias ao comércio e resolver quaisquer obstáculos no acesso ao mercado da contraparte, por meio de diálogo e consultas para melhor entendimento sobre os sistemas regulatórios de ambas as Partes, e para promover o comércio flui... | Com base na igualdade e no benefício mútuo, as Partes promoverão o investimento e a cooperação industrial nos setores relevantes entre suas empresas e instituições financeiras, no âmbito de suas respectivas legislações nacionais, de acordo com os princípios de que as empresas atuarão com... | As Partes fortalecerão a cooperação em novos formatos e modelos de negócios. Encorajarão seus setores privados a integrar tecnologias interativas inteligentes, tais como 5G, Internet das Coisas, Inteligência Artificial e Big Data , a atividades como manufatura avançada, circulação de mercad..."
