"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Visita do Subsecretário para Crescimento Econômico, Energia e Meio Ambiente do Departamento de Estado dos EUA, Keith Krach, ao Brasil, de 9 a 11 de novembro de 2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/visita-do-subsecretario-para-crescimento-economico-energia-e-meio-ambiente-do-departamento-de-estado-dos-eua-keith-krach-ao-brasil-de-9-a-11-de-novembro-de-2020","10/11/2020","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Brasil recebe, nos dias 9, 10 e 11 de novembro, a visita do subsecretário para Crescimento Econômico, Energia e Meio Ambiente do Departamento de Estado (DoS) dos EUA, Keith Krach. A visita constitui mais um marco no processo recente de adensamento da relação bilateral, em áreas como comércio | Na área de meio ambiente, o subsecretário Krach participou, no dia 10 de novembro, no Ministério das Relações Exteriores (MRE), do lançamento do Diálogo Ambiental Brasil-Estados Unidos, que permitirá o aprofundamento da cooperação nesse campo entre os dois países. Divulgou-se, na ocasião | As áreas prioritárias do Diálogo Ambiental alinham-se com iniciativas do governo federal para a melhora da qualidade ambiental urbana e para a conservação e o desenvolvimento sustentável da Amazônia. Ilustram, também, o objetivo comum de Brasil e EUA em promover, nos marcos do desenvolviment"
"XII Cúpula do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/xii-cupula-do-brics","17/11/2020","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Além do Presidente Jair Bolsonaro, participaram da Cúpula o Presidente Vladimir Putin, da Rússia, que presidiu o encontro, o Primeiro-Ministro Narendra Modi, da Índia, o Presidente Xi Jinping, da China, e o Presidente Cyril Ramaphosa, da África do Sul. | Entre outros temas, a declaração incluiu menções à importância da democracia, liberdades fundamentais, direitos humanos, direito à privacidade, soberania, empreendedorismo e transparência."
"Declaração de Moscou da XII Cúpula do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-de-moscou-da-xii-cupula-do-brics","17/11/2020","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Saudamos com satisfação que em 2020, sob a presidência da Rússia, apesar do cenário de atuais desafios globais adversos, os BRICS mantiveram a dinâmica e a continuidade de suas atividades, que visam a produzir resultados concretos para o benefício dos cidadãos. Reconhecemos os esforços d | 3. Recordamos que 2020 marca o 75o aniversário da fundação das Nações Unidas e o 75o aniversário do fim da Segunda Guerra Mundial. Nesse sentido, sempre nos lembraremos das muitas contribuições de todos os países do BRICS, incluindo a perda de vidas de soldados e civis. Reforçamos nosso co"
"Declaração de Líderes do G20 da Cúpula de Riade – 22/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-de-lideres-do-g20-da-cupula-de-riade-2013-16-e-17-11-2020","22/11/2020","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Nós, os líderes do G20, reunindo-nos pela segunda vez sob a Presidência Saudita, permanecemos unidos em nossa convicção de que a ação global coordenada, a solidariedade e a cooperação multilateral são, hoje, mais necessárias do que nunca para superar os desafios atuais e concretizar as op | Mobilizamos recursos para atender às necessidades de financiamento imediatas na saúde global a fim de apoiar a pesquisa, o desenvolvimento, a fabricação e a distribuição de diagnósticos, vacinas e tratamentos seguros e eficazes contra a COVID-19. Não pouparemos esforços para garantir seu ac | Embora a economia global tenha experimentado uma forte contração em 2020 devido ao impacto da pandemia da COVID-19, a atividade econômica global tem se recuperado parcialmente, à medida em que nossas economias se reabriram de forma gradual e o impacto positivo de nossas ações políticas signif"
"Assinado Acordo sobre Comércio Eletrônico do MERCOSUL – Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Economia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinado-acordo-sobre-comercio-eletronico-do-mercosul-nota-conjunta-mre-mecon","30/04/2021","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","O Acordo é o mais ambicioso já concluído pelo Brasil em matéria de Comércio Eletrônico, tema que foi objeto de negociações bilaterais com o Chile e, no âmbito das negociações extrarregionais do MERCOSUL com a União Europeia. Da perspectiva brasileira, o acordo contempla uma série de dis | O objetivo do acordo é criar um ambiente mais seguro para o desenvolvimento do comércio eletrônico entre os estados partes, que beneficie tanto suas empresas quanto seus consumidores. Dentre as principais disciplinas incluídas no acordo, cabe destacar a proibição de imposição de direitos adu"
"Adesão brasileira ao projeto do cabo de fibras óticas “Humboldt” — Nota Conjunta do Ministério das Relações Exteriores e do Ministério das Comunicações","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-brasileira-ao-projeto-do-cabo-de-fibras-oticas-201chumboldt201d-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-das-comunicacoes","13/05/2021","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Brasil anunciou, hoje, sua adesão ao projeto do cabo de fibras óticas “Humboldt”, iniciativa chilena que prevê a instalação do primeiro cabo submarino para interligar a América do Sul à Oceania e à Ásia. Além do Brasil, Argentina, Austrália e Nova Zelândia já manifestaram sua particip | O cabo, que contará com sistema de 8 fibras óticas e terá capacidade inicial de transmissão de dados de até 400 Gbps, conectará Valparaíso (Chile) a Sydney (Austrália), passando por Auckland (Nova Zelândia),em um total de 14.810 quilômetros de extensão. A conexão da Austrália com a Ási | Ao ligar a América do Sul à Oceania e à Ásia, a iniciativa contribuirá para o aumento da redundância da conexão brasileira com a internet mundial, com melhoria da disponibilidade e da confiabilidade do sistema. Ademais, permitirá o aumento do volume do tráfego de dados do país com as regio"
"XIII Cúpula do BRICS – Declaração de Nova Delhi","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xiii-cupula-brics-declaracao-de-nova-delhi","09/09/2021","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Por ocasião do 15o aniversário do BRICS, reiteramos nosso compromisso com o aprimoramento da cooperação intra-BRICS sob os três pilares - política e segurança, economia e finanças e cultura e intercâmbios interpessoais. Ao recordar nossos valores compartilhados de paz, Estado de Direito, | 4. Saudamos os resultados de mais de 100 eventos realizados, incluindo as reuniões ministeriais e outras reuniões de alto nível realizadas até a presente data nas áreas de relações exteriores, segurança nacional, finanças, comércio, indústria, trabalho e emprego, agricultura, energia, sau"
"Segunda parte da Reunião Ministerial  do Conselho da OCDE","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/segunda-parte-da-reuniao-ministerial-do-conselho-da-ocde","07/10/2021","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Na reunião, o Chanceler França enfatizou os avanços do Brasil em várias áreas de atuação do País na OCDE. Ao participar da sessão intitulada “Promoção do Comércio para Todos”, presidida pela titular do USTR, Katherine Tai, ele ressaltou a relevância do comércio internacional para o cre | À margem da reunião da OCDE, o Ministro França participou de reunião informal ministerial da OMC com vistas à preparação da 12a Conferência Ministerial da Organização, a ter lugar em Genebra de 29 de novembro a 3 de dezembro. O Ministro França e a delegação mantiveram igualmente série "
"Comunicado Conjunto Brasil-Argentina por ocasião da visita a Brasília do Ministro das Relações Exteriores, Comércio Internacional e Culto da Argentina","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-brasil-argentina-por-ocasiao-da-visita-a-brasilia-do-ministro-das-relacoes-exteriores-comercio-internacional-e-culto-da-argentina","08/10/2021","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Os Ministros comprometeram-se a identificar e coordenar ações para promover a recuperação econômica na etapa pós-pandemia de COVID 19 em diferentes áreas, como integração produtiva para uma convergência virtuosa com cadeias comerciais globais, economia digital e serviços baseados no conhe | Por outro lado, os Ministros lograram o consenso necessário para definir em conjunto com os demais sócios do MERCOSUL o alcance e as características da revisão da Tarifa Externa Comum. Ressaltaram que se trata de passo importante para aumentar a competitividade dos Estados Parte e para o fortale"
"Declaração dos Líderes do G20 Roma","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-lideres-do-g20-roma","02/11/2021","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. Nós, os Líderes do G20, nos reunimos em Roma em 30 e 31 de outubro, para abordar os desafios globais mais urgentes da atualidade e para convergir em esforços comuns para recuperar melhor da crise causada pela pandemia de COVID-19 e fomentar o crescimento sustentável e inclusivo em nossos paí | 2. Sublinhando o papel crucial do multilateralismo na busca de soluções compartilhadas e eficazes, concordamos em fortalecer ainda mais nossa resposta comum à pandemia e preparar o caminho para uma recuperação global, com atenção especial às necessidades dos mais vulneráveis. Tomamos medida | 3. Economia global . Ao longo de 2021, a atividade econômica global tem se recuperado em um ritmo sólido, graças à aplicação de vacinas e ao apoio contínuo de políticas públicas. No entanto, a recuperação permanece altamente variável entre os países e dentro deles, e exposta a riscos ne"
"Aprovação pelo Senado Federal da  Convenção de Budapeste sobre o Crime Cibernético","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/aprovacao-pelo-senado-federal-da-convencao-de-budapeste-sobre-o-crime-cibernetico","17/12/2021","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","O Ministério das Relações Exteriores recebeu com satisfação a notícia da aprovação, pelo Senado Federal, do projeto de decreto legislativo 255/2021, referente à adesão do Brasil à Convenção sobre o Crime Cibernético, celebrada em Budapeste, na Hungria, em 2001. | A decisão é passo importante na direção do fortalecimento dos meios disponíveis para prevenir e enfrentar os crimes cibernéticos, fenômeno que tem aumentado em quantidade e complexidade no mundo todo. | O alcance geográfico dos crimes cibernéticos e a velocidade operacional daqueles que os cometem desafiam mecanismos tradicionais de aplicação da lei e de cooperação jurídica em todo o mundo."
"LIX Cúpula de Chefes de Estado do MERCOSUL e Estados Associados e LIX Reunião Ordinária do Conselho do Mercado Comum - Comunicado de Imprensa de Argentina, Brasil e Paraguai","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lix-cupula-de-chefes-de-estado-do-mercosul-e-estados-associados-e-lix-reuniao-ordinaria-do-conselho-do-mercado-comum-comunicado-de-imprensa-de-argentina-brasil-e-paraguai","17/12/2021","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Reafirmam o compromisso fundamental do bloco com a defesa e o fortalecimento da democracia, o respeito aos direitos humanos e o estado de direito."
"Comunicado Conjunto Dos Presidentes Dos Estados Partes Do Mercosul E Estados Associados","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-estados-associados-1","17/12/2021","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","1. Reafirmaram que a plena vigência das instituições democráticas e o estado de direito, assim como a observância dos direitos humanos e liberdades fundamentais são condições essenciais para o processo de integração regional."
"Nota conjunta do Ministério das Relações Exteriores, da Casa Civil e do Ministério da Economia - Brasil é convidado a iniciar processo de acessão à OCDE","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/nota-conjunta-do-ministerio-das-relacoes-exteriores-da-casa-civil-e-do-ministerio-da-economia-brasil-e-convidado-a-iniciar-processo-de-acessao-a-ocde","25/01/2022","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","O Brasil está em plena consonância com os valores fundamentais da OCDE, expressos na Declaração sobre a Nova Visão do Sexagésimo Aniversário da OCDE e na Declaração Ministerial do Conselho de 2021, tais como a defesa dos princípios de livre mercado, o fortalecimento da democracia, a modern | O convite feito ao Brasil é resultado de intensos trabalhos, incluindo gestões diplomáticas realizadas junto ao secretariado e a membros da OCDE. Representa um marco histórico para o país, cuja aproximação com a Organização começou em 1991, por iniciativa da primeira missão do Itamaraty a | O País já se encontra em estágio avançado de convergência com a OCDE, tendo aderido a 103 dos seus 251 instrumentos normativos. Somente na atual gestão do Presidente Jair Bolsonaro, foram 38 adesões, média superior a 12 ao ano, o que expressa a nova priorização atribuída à adoção, pelo"
"Seminário “A Cadeia Internacional de Semicondutores e o Brasil”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/seminario-201ca-cadeia-internacional-de-semicondutores-e-o-brasil201d","26/04/2022","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Ministério das Relações Exteriores e a Fundação Alexandre de Gusmão (FUNAG) realizarão, em 27 de abril de 2022, o seminário “A Cadeia Internacional de Semicondutores e o Brasil”, evento que contará com a participação do Ministro das Relações Exteriores, Embaixador Carlos Alberto Franc | Por sua propriedade físico-química singular e sua aplicação múltipla, trata-se de componente central para o pleno funcionamento da economia digital. A crise impactou a indústria nacional e, em particular, a indústria automotiva. Recuperação sustentada da produção automotiva depende, entre | Ao reunir representantes de diferentes elos da cadeia produtiva e de distintas partes do mundo, o seminário promovido pelo Itamaraty proporcionará discussão aprofundada sobre os desafios logísticos enfrentados pelo setor, o quadro regulatório e as políticas adotadas por diversos países. Serã"
"Declaração Conjunta do BRICS sobre o tema: “Fortalecer a Solidariedade e a Cooperação do BRICS; Responder às novas Características e Desafios da Situação Internacional”","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-do-brics-sobre-o-tema-201cfortalecer-a-solidariedade-e-a-cooperacao-do-brics-responder-as-novas-caracteristicas-e-desafios-da-situacao-internacional201d","19/05/2022","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. Os Ministros das Relações Exteriores/Relações Internacionais da República Federativa do Brasil, da Federação da Rússia, da República da Índia, da República Popular da China e da República da África do Sul reuniram-se em 19 de maio de 2022, em formato virtual, sob a Presidência da Ch | 3. Os Ministros reiteraram seu compromisso com o multilateralismo por meio da defesa do direito internacional, inclusive os propósitos e princípios consagrados na Carta das Nações Unidas como sua pedra angular indispensável, e com o papel central das Nações Unidas em um sistema internacional  | 4. Os Ministros reiteraram seu compromisso com o reforço e aprimora mento d a governança global , promovendo um sistema mais ágil, eficaz, eficient e, representativo e responsável, com a realização consulta s e colaboração inclusivas para o benefício de todos com base no respeito à soberan"
"Declaração de Pequim da XIV Cúpula do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-pequim-da-xiv-cupula-do-brics","24/06/2022","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Preâmbulo"
"Declaração Conjunta sobre Cooperação em Cadeias de Suprimentos Globais","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-sobre-cooperacao-em-cadeias-de-suprimentos-globais","21/07/2022","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Em fórum ministerial, realizado no dia 20 de julho de 2022, os Ministros de Relações Exteriores e de Comércio Exterior de Brasil, Alemanha, Austrália, Canadá, Espanha, Estados Unidos, França, Índia, Indonésia, Itália, Japão, México, Países Baixos, Reino Unido, República da Coreia, Repu | Os choques nas cadeias de suprimentos globais provocados por pandemias, guerras e conflitos, impactos climáticos extremos e desastres naturais colocaram em grande destaque a necessidade urgente de fortalecer ainda mais as cadeias de suprimentos, trabalhar para reduzir e acabar com interrupções de | Austrália, Brasil, Canadá, República Democrática do Congo, União Europeia, França, Alemanha, Índia, Indonésia, Itália, Japão, México, Países Baixos, República da Coreia, Singapura, Espanha, Reino Unido e Estados Unidos ( doravante denominados ""Participantes""), após engajamento no Fóru"
"Nota conjunta do Ministério das Relações Exteriores, da Casa Civil, do Ministério da Economia, da Secretaria-Geral da Presidência e da Secretaria de Governo - Conselho Brasil-OCDE","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/nota-conjunta-do-ministerio-das-relacoes-exteriores-da-casa-civil-do-ministerio-da-economia-da-secretaria-geral-da-presidencia-e-da-secretaria-de-governo-conselho-brasil-ocde","06/10/2022","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Memorando avalia o grau de alinhamento das legislações, das políticas e das práticas nacionais do país candidato aos padrões estabelecidos pela OCDE em 32 diferentes áreas ─ incluindo comércio, investimento, economia digital, saúde, educação, meio ambiente, concorrência, turismo, energ | O Conselho Brasil-OCDE entende que a convergência aos padrões da OCDE é parte da estratégia de fortalecimento da inserção internacional do Brasil, aprimoramento de nossas políticas públicas e estímulo a reformas estruturais."
"G20 Bali Leaders’ Declaration – Bali, Indonésia – 15 e 16 de novembro de 2022","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/g20-bali-leaders2019-declaration-bali-indonesia-15-e-16-de-novembro-de-2022","17/11/2022","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","4. It is essential to uphold international law and the multilateral system that safeguards peace and stability. This includes defending all the Purposes and Principles enshrined in the Charter of the United Nations and adhering to international humanitarian law, including the protection of civilians | 5. At today’s critical moment for the global economy, it is essential that the G20 undertakes tangible, precise, swift and necessary actions, using all available policy tools, to address common challenges, including through international macro policy cooperation and concrete collaborations. In doing"
"Atos assinados por ocasião da viagem do senhor Presidente da República à República Argentina - Buenos Aires, 23 de janeiro de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-viagem-do-senhor-presidente-da-republica-a-republica-argentina-buenos-aires-23-de-janeiro-de-2023","23/01/2023","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Por ocasião da visita do senhor Presidente da República à República Argentina, foram assinados os seguintes atos, no dia 23 de janeiro de 2023:"
"Declaração Conjunta entre a República Federativa do Brasil e a República Popular da China sobre o Aprofundamento da Parceria Estratégica Global - Pequim, 14 de abril de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-entre-a-republica-federativa-do-brasil-e-a-republica-popular-da-china-sobre-o-aprofundamento-da-parceria-estrategica-global-pequim-14-de-abril-de-2023","14/04/2023","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. A parte brasileira expressou calorosas congratulações pela realização das primeiras sessões da 14a Assembleia Popular Nacional e do 14o Comitê Central da Conferência Consultiva Política do Povo Chinês e pela reeleição de Xi Jinping como Presidente da República Popular da China e como  | 3. As partes recordaram e avaliaram positivamente os êxitos alcançados no desenvolvimento da parceria Brasil-China desde o estabelecimento das relações diplomáticas. Expressaram a vontade das duas partes de aproveitar o 30o aniversário da Parceria Estratégica Brasil-China este ano e do 50o an | 4. As duas partes consideraram que, no atual contexto de rápidas mudanças e marcadas turbulências internacionais, é preciso renovar os esforços em prol dos valores comuns da humanidade: paz, desenvolvimento, equidade, justiça, democracia e liberdade. Reiteraram o compromisso com a defesa do di"
"Lista e íntegra dos atos assinados no Grande Palácio do Povo, por ocasião da visita do Presidente Luiz Inácio Lula da Silva à República Popular da China","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lista-e-integra-dos-atos-assinados-no-grande-palacio-do-povo-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-republica-popular-da-china","14/04/2023","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","II - PROTOCOLO COMPLEMENTAR SOBRE O DESENVOLVIMENTO CONJUNTO DO CBERS-6 ENTRE O GOVERNO DA REPÚBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPÚBLICA POPULAR DA CHINA AO 'ACORDO-QUADRO SOBRE COOPERAÇÃO EM APLICAÇÕES PACÍFICAS DE CIÊNCIA E TECNOLOGIA DO ESPAÇO EXTERIOR ENTRE O GOVERNO DA REPÚB | III - MEMORANDO DE ENTENDIMENTO SOBRE COOPERAÇÃO EM PESQUISA E INOVAÇÃO ENTRE O MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL E O MINISTÉRIO DA CIÊNCIA E TECNOLOGIA DA REPÚBLICA POPULAR DA CHINA | IV - MEMORANDO DE ENTENDIMENTO ENTRE O MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL E O MINISTÉRIO DA INDÚSTRIA E TECNOLOGIA DA INFORMAÇÃO DA REPÚBLICA POPULAR DA CHINA SOBRE COOPERAÇÃO EM TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO"
"Lista e íntegra dos atos assinados no Centro Cultural de Belém, em 22 de abril de 2023, por ocasião da visita do Presidente Luiz Inácio Lula da Silva a Portugal","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lista-e-integra-dos-atos-assinados-no-centro-cultural-de-belem-em-22-de-abril-de-2023-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-portugal","22/04/2023","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","No contexto da visita do presidente Luiz Inácio Lula da Silva a Portugal, foram firmados 13 novos instrumentos de cooperação durante a XIII Cimeira Luso-Brasileira, realizada no Centro Cultural de Belém, em 22 de abril de 2023 . Foram contempladas áreas como: educação; proteção de testemunh"
"Lista e íntegra dos atos assinados por ocasião da visita do Presidente Luiz Inácio Lula da Silva ao Reino da Espanha","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lista-e-integra-dos-atos-assinados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-ao-reino-da-espanha","26/04/2023","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","III) Carta de Intenções na Área de Ciência, Tecnologia e Inovação entre o Ministério da Ciência, Tecnologia e Inovação da República Federativa do Brasil, o Ministério de Ciência e Inovação do Reino da Espanha, a Financiadora de Estudos e Projetos, o Centro para o Desenvolvimento Tecno"
"Consenso de Brasília – 30 de maio de 2023","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/consenso-de-brasilia-2013-30-de-maio-de-2023","30/05/2023","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","2.  Reafirmaram a visão comum de que a América do Sul constitui uma região de paz e cooperação, baseada no diálogo e no respeito à diversidade dos nossos povos, comprometida com a democracia e os direitos humanos, o desenvolvimento sustentável e a justiça social, o Estado de direito e a est | 3.  Coincidiram em que o mundo enfrenta múltiplos desafios, em um cenário de crise climática, ameaças à paz e à segurança internacional, pressões sobre as cadeias de alimentos e energia, riscos de novas pandemias, aumento de desigualdades sociais e ameaças à estabilidade institucional e de | 4.  Concordaram que a integração regional deve ser parte das soluções para enfrentar os desafios compartilhados da construção de um mundo pacífico; do fortalecimento da democracia; da promoção do desenvolvimento econômico e social; do combate à pobreza, à fome e a todas as formas de desi"
