"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Calendário de eventos entre 10 e 17 de maio de 2019","10/05/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/calendario-de-eventos-entre-10-e-17-de-maio-de-2019","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""13 a 17/MAI – Genebra, Suíça. Comissão de Ciência e Tecnologia para o Desenvolvimento, XXII Sessão.""","13 a 17/MAI – Genebra, Suíça. Comissão de Ciência e Tecnologia para o Desenvolvimento, XXII Sessão."
"Comércio eletrônico na OMC","03/05/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comercio-eletronico-na-omc-2","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""A proposta brasileira resultou de ampla coordenação interna entre diversos órgãos de governo. Aborda questões como proteção do consumidor e de dados pessoais, além de questões tributárias e relacionadas à segurança cibernética e à cooperação tecnológica.""","A proposta brasileira resultou de ampla coordenação interna entre diversos órgãos de governo. Aborda questões como proteção do consumidor e de dados pessoais, além de questões tributárias e relacionadas à segurança cibernética e à cooperação tecnológica."
"Declaração de Osaka sobre Economia Digital","29/06/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-osaka-sobre-economia-digital","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Declaração de Osaka sobre Economia Digital""","Declaração de Osaka sobre Economia Digital | Afirmamos a importância de promover discussões políticas nacionais e internacionais para aproveitar todo o potencial dos dados e da economia digital para promover a inovação, para que possamos acompanhar o rápido crescimento da economia digital e maximizar os benefícios da digitalização e... | Com base nesses esforços, nos engajaremos em debates sobre políticas internacionais a fim de aproveitar todo o potencial dos dados e da economia digital e ampliaremos esforços para trabalhar com os fóruns internacionais relevantes para esse fim."
"Declaração de Osaka dos Líderes do G20","29/06/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-osaka-dos-lideres-do-g20","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""8. Saudamos a Declaração Ministerial do G20 sobre Comércio e Economia Digital realizada em Tsukuba. Esforçamo-nos por construir um ambiente de comércio e investimentos que seja livre, justo, não-discriminatório,...""","8. Saudamos a Declaração Ministerial do G20 sobre Comércio e Economia Digital realizada em Tsukuba. Esforçamo-nos por construir um ambiente de comércio e investimentos que seja livre, justo, não-discriminatório,... | ...os marcos jurídicos nacionais e internacionais sejam respeitados. O livre fluxo de dados com confiança permitirá aproveitar as oportunidades da economia digital. Cooperaremos para incentivar a interoperabilidade de diferentes estruturas e afirmamos o papel dos dados no desenvolvimento. Também reafirmamos a... | 12. A fim de promover ainda mais a inovação na economia digital, apoiamos o intercâmbio de boas práticas sobre políticas eficientes e enfoques e marcos regulatórios que sejam inovadores, ágeis, flexíveis e..."
"Reunião informal de líderes do BRICS à margem da Cúpula do G20 – Comunicado conjunto de imprensa – Osaka, 28 de junho de 2019","28/06/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/reuniao-informal-de-lideres-do-brics-a-margem-da-cupula-do-g20-comunicado-conjunto-de-imprensa-osaka-28-de-junho-de-2019","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...maior participação dos países em desenvolvimento nas cadeias globais de valor. Reconhecemos a importância da interface entre comércio e economia digital. Afirmamos também o papel dos dados para o desenvolvimento.""","...maior participação dos países em desenvolvimento nas cadeias globais de valor. Reconhecemos a importância da interface entre comércio e economia digital. Afirmamos também o papel dos dados para o desenvolvimento."
"Reunião Informal de Líderes do BRICS à margem do G20 – Osaka, 28 de junho de 2019","26/06/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/reuniao-informal-de-lideres-do-brics-a-margem-do-g20-osaka-28-de-junho-de-2019","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...relacionados à agenda do G20, tais como desdobramentos recentes na economia e no sistema financeiro internacional, transições energéticas e economia digital.""","...relacionados à agenda do G20, tais como desdobramentos recentes na economia e no sistema financeiro internacional, transições energéticas e economia digital."
"Cúpula do G20 em Osaka","26/06/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/cupula-do-g20-em-osaka","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...tratará de temas relacionados à economia mundial, bem como ao comércio e aos investimentos internacionais. A segunda debaterá inovação e economia digital, incluindo o tema da inteligência artificial. A terceira, já no dia 29, debaterá temas afetos ao desenvolvimento sustentável, tais como...""","...tratará de temas relacionados à economia mundial, bem como ao comércio e aos investimentos internacionais. A segunda debaterá inovação e economia digital, incluindo o tema da inteligência artificial. A terceira, já no dia 29, debaterá temas afetos ao desenvolvimento sustentável, tais como... | Alguns dos temas prioritários para a presidência japonesa do G20 são: economia digital; infraestrutura de qualidade; envelhecimento populacional (tema com implicações para a previdência social, o futuro do trabalho e a saúde); e..."
"Declaração Conjunta Presidencial por ocasião da visita do Presidente da República do Chile, Sebastian Piñera – Brasília, 28 de agosto de 2019","28/08/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-conjunta-presidencial-por-ocasiao-da-visita-do-presidente-da-republica-do-chile-sebastian-pinera-brasilia-28-de-agosto-de-2019","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Os presidentes afirmaram sua opinião comum de que os desafios ambientais devem ser tratados respeitando a soberania nacional e ressaltaram a importância de implementar os mecanismos multilaterais existentes. Afirmaram que é valioso e importante buscar também formas de...""","Os presidentes afirmaram sua opinião comum de que os desafios ambientais devem ser tratados respeitando a soberania nacional e ressaltaram a importância de implementar os mecanismos multilaterais existentes. Afirmaram que é valioso e importante buscar também formas de..."
"Financiamento ambiental: mecanismos internacionais existentes","27/08/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/financiamento-ambiental-mecanismos-internacionais-existentes","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...redundantes, com montantes que ficam muito aquém dos seus compromissos internacionais, e com insinuações ambíguas quanto ao princípio da soberania nacional.""","...redundantes, com montantes que ficam muito aquém dos seus compromissos internacionais, e com insinuações ambíguas quanto ao princípio da soberania nacional."
"Conflito na Síria. Escalada de tensões no nordeste sírio.","11/10/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/conflito-na-siria-escalada-de-tensoes-no-nordeste-sirio","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...8804, e pelo e-mail dac@itamaraty.gov.br. Nos demais horários, poderá ser contatado o telefone do plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania do Itamaraty: +55 61 98197-2284.""","...8804, e pelo e-mail dac@itamaraty.gov.br. Nos demais horários, poderá ser contatado o telefone do plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania do Itamaraty: +55 61 98197-2284."
"Calendário de eventos entre 04 e 11 de outubro de 2019","04/10/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/calendario-de-eventos-entre-04-e-11-de-outubro-de-2019","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""7/OUT – Taipé, Taiwan. Taiwan Business Alliance Conference, organized by the Ministry of Economic Affairs, with discussion panels on 5G and IoT Industry, AI, Electric vehicles/Self-driving cars.""","7/OUT – Taipé, Taiwan. Taiwan Business Alliance Conference, organized by the Ministry of Economic Affairs, with discussion panels on 5G and IoT Industry, AI, Electric vehicles/Self-driving cars."
"XI Cúpula do BRICS – Declaração de Brasília","14/11/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-brasilia-11-cupula-do-brics","A nota aborda soberania digital e cibersegurança e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""...plenamente dos benefícios do desenvolvimento sustentável. A cooperação internacional neste campo, como em todos os outros, deve respeitar a soberania nacional e os regulamentos e disposições legais e institucionais nacionais, bem como práticas e procedimentos.""","...plenamente dos benefícios do desenvolvimento sustentável. A cooperação internacional neste campo, como em todos os outros, deve respeitar a soberania nacional e os regulamentos e disposições legais e institucionais nacionais, bem como práticas e procedimentos. | ...incluindo biotecnologia, serviços financeiros, aviação regional, alinhamento de padrões técnicos, desenvolvimento de habilidades e economia digital. | ...déficit de demanda na economia internacional necessita de fontes adicionais de crescimento, as quais investimento em infraestrutura, incluindo em infraestrutura digital, desenvolvimento de competências, particularmente para os jovens, investimento sustentável, investimento em serviços básicos locais, e..."
"XI Cúpula do BRICS – Brasília, 13 e 14 de novembro de 2019","11/11/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/xi-cupula-do-brics-brasilia-13-e-14-de-novembro-de-2019","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...do BRICS, sob o lema “Crescimento Econômico para um Futuro Inovador”. As áreas prioritárias de trabalho são: ciência, tecnologia e inovação; economia digital; aproximação entre o Conselho Empresarial do BRICS e o Novo Banco de Desenvolvimento (NDB); saúde e combate à corrupção e ao terrorismo.""","...do BRICS, sob o lema “Crescimento Econômico para um Futuro Inovador”. As áreas prioritárias de trabalho são: ciência, tecnologia e inovação; economia digital; aproximação entre o Conselho Empresarial do BRICS e o Novo Banco de Desenvolvimento (NDB); saúde e combate à corrupção e ao terrorismo."
"Processo de adesão à Convenção de Budapeste - Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Justiça e Segurança Pública","11/12/2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/processo-de-adesao-a-convencao-de-budapeste-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-da-justica-e-seguranca-publica","A nota aborda governança da internet de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""A iniciativa de adesão do Brasil à Convenção de Budapeste vem somar-se à Lei no 12.965/2014, o Marco Civil da Internet, para a persecução penal dos crimes cibernéticos.""","A iniciativa de adesão do Brasil à Convenção de Budapeste vem somar-se à Lei no 12.965/2014, o Marco Civil da Internet, para a persecução penal dos crimes cibernéticos."
"Terremoto na Turquia","28/01/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/terremoto-na-turquia-2","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...8804, e pelo e-mail dac@itamaraty.gov.br. Nos demais horários, poderá ser contatado o telefone do plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania do Itamaraty: +55 61 98197-2284.]""","...8804, e pelo e-mail dac@itamaraty.gov.br. Nos demais horários, poderá ser contatado o telefone do plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania do Itamaraty: +55 61 98197-2284.]"
"Comunicado Conjunto Brasil-Índia por ocasião da Visita de Estado do Presidente da República Federativa do Brasil à Índia (25-27 de janeiro de 2020)","25/01/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/comunicado-conjunto-brasil-india-por-ocasiao-da-visita-de-estado-do-presidente-da-republica-federativa-do-brasil-a-india-25-27-de-janeiro-de-2020","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Combating Crime, Terrorism and Cyber Security Cooperation""","Combating Crime, Terrorism and Cyber Security Cooperation"
"Assinatura do Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação na área de Telecomunicações e Economia Digital","24/07/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/assinatura-do-memorando-de-entendimento-entre-o-brasil-e-o-chile-sobre-cooperacao-na-area-de-telecomunicacoes-e-economia-digital","A nota aborda infraestrutura digital e transformação tecnológica e regulação de plataformas e serviços digitais, aportando ao debate sobre governança digital global. Trecho-chave: ""Assinatura do Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação na área de Telecomunicações e Economia Digital""","Assinatura do Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação na área de Telecomunicações e Economia Digital | ...Neumann, assinaram hoje, em videoconferência, o Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação em Telecomunicações e Economia Digital. | ...de telecomunicações, conectividade e fluxo de dados entre os dois países. O Memorando prevê, ainda, a cooperação em internet das coisas, 5G, inteligência artificial e suas aplicações."
"Diálogo Bilateral Brasil-França","10/07/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/dialogo-bilateral-brasil-franca","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...Secretário de Negociações Bilaterais no Oriente Médio, Europa e África, e o embaixador Fabio Mendes Marzano, Secretário de Assuntos de Soberania Nacional e Cidadania, e por seu homólogo francês, senhor Philippe Errera, Diretor-Geral de Assuntos Políticos e de Segurança.""","...Secretário de Negociações Bilaterais no Oriente Médio, Europa e África, e o embaixador Fabio Mendes Marzano, Secretário de Assuntos de Soberania Nacional e Cidadania, e por seu homólogo francês, senhor Philippe Errera, Diretor-Geral de Assuntos Políticos e de Segurança."
"Explosões no porto de Beirute, Líbano","04/08/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/explosoes-no-porto-de-beirute-libano","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...e pelo e-mail dac@itamaraty.gov.br. Nos demais horários, poderá ser contatado o telefone do plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania do Itamaraty pelo número +55 61 98197-2284.""","...e pelo e-mail dac@itamaraty.gov.br. Nos demais horários, poderá ser contatado o telefone do plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania do Itamaraty pelo número +55 61 98197-2284."
"Terremoto no Mar Egeu","30/10/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/terremoto-no-mar-egeu","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...às 19h, pelos telefones +55 61 2030 8803 e +55 61 2030 8804 e pelo e-mail dac@itamaraty.gov.br, e o plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania, nos demais dias e horários, pelo telefone +55 61 98197-2284. O atendimento à imprensa será feito pelo e-mail...""","...às 19h, pelos telefones +55 61 2030 8803 e +55 61 2030 8804 e pelo e-mail dac@itamaraty.gov.br, e o plantão consular da Secretaria de Assuntos de Soberania Nacional e Cidadania, nos demais dias e horários, pelo telefone +55 61 98197-2284. O atendimento à imprensa será feito pelo e-mail..."
"Assinatura de Pacote Comercial com os EUA – Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Economia","19/10/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-da-economia-assinatura-de-pacote-comercial-com-os-eua","A nota aborda inteligência artificial e governança algorítmica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...eletrônicos, interoperabilidade entre guichês únicos de comércio exterior e automação na gestão de riscos, inclusive com o emprego de “machine learning” e inteligência artificial. Há também seção destinada ao tratamento a ser conferido a produtos agrícolas, de especial interesse do Brasil e...""","...eletrônicos, interoperabilidade entre guichês únicos de comércio exterior e automação na gestão de riscos, inclusive com o emprego de “machine learning” e inteligência artificial. Há também seção destinada ao tratamento a ser conferido a produtos agrícolas, de especial interesse do Brasil e..."
"V Diálogo Estratégico Brasil–Reino Unido – Comunicado Conjunto","09/10/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/v-dialogo-estrategico-brasil-reino-unido-comunicado-conjunto","A nota aborda soberania digital e cibersegurança e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""...Os ministros saudaram o aprofundamento da colaboração bilateral em relação ao uso de inteligência artificial, proteção de dados, economia digital e acesso digital, implementação da rede 5G e cibersegurança, inclusive por meio do próximo Diálogo Digital e de Segurança Cibernética, que o...""","...Os ministros saudaram o aprofundamento da colaboração bilateral em relação ao uso de inteligência artificial, proteção de dados, economia digital e acesso digital, implementação da rede 5G e cibersegurança, inclusive por meio do próximo Diálogo Digital e de Segurança Cibernética, que o... | ...data protection, digital economy and digital access, implementation of the 5G network and cybersecurity, including through the upcoming Digital and Cyber Security Dialogue, which Brazil and the UK plan to hold in the first semester of 2021. | ...bilateral collaboration regarding the use of artificial intelligence, data protection, digital economy and digital access, implementation of the 5G network and cybersecurity, including through the upcoming Digital and Cyber Security Dialogue, which Brazil and the UK plan to hold in the first..."
"Visita oficial à República Cooperativa da Guiana de Sua Excelência Embaixador Ernesto Araújo, Ministro das Relações Exteriores da República Federativa do Brasil – Comunicado conjunto à imprensa","26/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/visita-oficial-a-republica-cooperativa-da-guiana-de-sua-excelencia-do-embaixador-ernesto-araujo-ministro-das-relacoes-exteriores-da-republica-federativa-do-brasil-2013-comunicado-conjunto-a-imprensa","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...de Rota Ótica de Boa Vista, Brasil a Georgetown, Guiana”, assinado durante a visita, reconhecendo a importância de estabelecer infraestrutura de conectividade digital entre os dois países .""","...de Rota Ótica de Boa Vista, Brasil a Georgetown, Guiana”, assinado durante a visita, reconhecendo a importância de estabelecer infraestrutura de conectividade digital entre os dois países ."
"Declaração de Líderes do G20 da Cúpula de Riade – 22/11/2020","22/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-de-lideres-do-g20-da-cupula-de-riade-2013-16-e-17-11-2020","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Economia Digital: conectividade, tecnologias digitais e políticas têm desempenhado um papel fundamental no fortalecimento de nossa resposta à pandemia e na...""","Economia Digital: conectividade, tecnologias digitais e políticas têm desempenhado um papel fundamental no fortalecimento de nossa resposta à pandemia e na... | Declaração Extraordinária dos Ministros de Economia Digital do G20                               30 de abril | Declaração dos Ministros de Economia Digital do G20                                                       22 de julho"
"Declaração de Moscou da XII Cúpula do BRICS","17/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-de-moscou-da-xii-cupula-do-brics","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...do BRICS para o período de 2021-2025 como uma diretriz chave para aprimorar a cooperação do BRICS em comércio, investimento e financiamento, economia digital e desenvolvimento sustentável, para facilitar a rápida recuperação econômica e elevar os padrões de vida nos países do BRICS. Também...""","...do BRICS para o período de 2021-2025 como uma diretriz chave para aprimorar a cooperação do BRICS em comércio, investimento e financiamento, economia digital e desenvolvimento sustentável, para facilitar a rápida recuperação econômica e elevar os padrões de vida nos países do BRICS. Também... | 66. Reconhecemos o papel da economia digital como uma ferramenta importante para a modernização e transformação da indústria, promoção do crescimento econômico inclusivo, apoio ao... | ...de negócios mais estreitos entre os países do BRICS, inclusive em promoção comercial, investimentos, desenvolvimento de infraestrutura, economia digital e intercâmbio de melhores práticas nas áreas de energia, regulamentação efetiva, conduta empresarial responsável, financiamento do..."
"Lançamento do Diálogo Trilateral Brasil-Estados Unidos-Japão (JUSBE)","10/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/lancamento-do-dialogo-trilateral-brasil-estados-unidos-japao-jusbe","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...de redes de comunicações que seja seguro, confiável e vibrante, bem como em desenvolver uma abordagem comum quanto à utilização de redes 5G transparentes, seguras e baseadas na livre e justa concorrência e no primado do direito, em linha com suas legislações nacionais, prioridades na...""","...de redes de comunicações que seja seguro, confiável e vibrante, bem como em desenvolver uma abordagem comum quanto à utilização de redes 5G transparentes, seguras e baseadas na livre e justa concorrência e no primado do direito, em linha com suas legislações nacionais, prioridades na... | ...ensure a secure, trusted, and vibrant communication network ecosystem, and to develop a common approach to the deployment of transparent and secure 5G networks based on the foundation of free and fair competition, transparency, and the rule of law, in line with their national legislation, policy..."
"Visita do Subsecretário para Crescimento Econômico, Energia e Meio Ambiente do Departamento de Estado dos EUA, Keith Krach, ao Brasil, de 9 a 11 de novembro de 2020","10/11/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/visita-do-subsecretario-para-crescimento-economico-energia-e-meio-ambiente-do-departamento-de-estado-dos-eua-keith-krach-ao-brasil-de-9-a-11-de-novembro-de-2020","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Tanto no exercício JUSBE, quanto no âmbito bilateral, Brasil e EUA discutiram novos temas, como economia digital e 5G. O Brasil apoia os princípios contidos na proposta do Clean Network feita pelo EUA, inclusive na Organização para a Cooperação e o...""","Tanto no exercício JUSBE, quanto no âmbito bilateral, Brasil e EUA discutiram novos temas, como economia digital e 5G. O Brasil apoia os princípios contidos na proposta do Clean Network feita pelo EUA, inclusive na Organização para a Cooperação e o..."
"Comunicado Conjunto de Presidentes dos Estados Partes e Estados Associados do Mercosul","16/12/2020","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/comunicado-conjunto-de-presidentes-dos-estados-partes-e-estados-associados-do-mercosul","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...fundamentais para aproveitar as oportunidades e desafios derivados do avanço das novas tecnologias e da sociedade digital, considerando que a infraestrutura digital e os serviços de telecomunicações são elementos chave para garantir direitos fundamentais e promover a reativação econômica.""","...fundamentais para aproveitar as oportunidades e desafios derivados do avanço das novas tecnologias e da sociedade digital, considerando que a infraestrutura digital e os serviços de telecomunicações são elementos chave para garantir direitos fundamentais e promover a reativação econômica."
"Assinado Acordo sobre Comércio Eletrônico do MERCOSUL – Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Economia","30/04/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinado-acordo-sobre-comercio-eletronico-do-mercosul-nota-conjunta-mre-mecon","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...ao consumidor “online” com as normas sobre a matéria vigentes no MERCOSUL; a adoção e a manutenção de marcos legais relativos à proteção de dados pessoais; a livre transferência de informações por meios eletrônicos para fins comerciais; a proibição da exigência de instalação de servidores...""","...ao consumidor “online” com as normas sobre a matéria vigentes no MERCOSUL; a adoção e a manutenção de marcos legais relativos à proteção de dados pessoais; a livre transferência de informações por meios eletrônicos para fins comerciais; a proibição da exigência de instalação de servidores..."
"Adoção do relatório do Grupo de Peritos Governamentais das Nações Unidas sobre segurança cibernética","31/05/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adocao-do-relatorio-do-grupo-de-peritos-governamentais-das-nacoes-unidas-sobre-seguranca-cibernetica","A nota aborda soberania digital e cibersegurança de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Adoção do relatório do Grupo de Peritos Governamentais das Nações Unidas sobre segurança cibernética""","Adoção do relatório do Grupo de Peritos Governamentais das Nações Unidas sobre segurança cibernética"
"Adesão brasileira ao projeto do cabo de fibras óticas “Humboldt” — Nota Conjunta do Ministério das Relações Exteriores e do Ministério das Comunicações","13/05/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-brasileira-ao-projeto-do-cabo-de-fibras-oticas-201chumboldt201d-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-das-comunicacoes","A nota aborda infraestrutura digital e transformação tecnológica e regulação de plataformas e serviços digitais, aportando ao debate sobre governança digital global. Trecho-chave: ""O projeto também completará a conexão por fibra ótica do Brasil com seus vizinhos, consolidando a infraestrutura digital regional e posicionando o Brasil como líder da transformação digital e do mercado digital na região. Atualmente, Argentina, Brasil e Chile...""","O projeto também completará a conexão por fibra ótica do Brasil com seus vizinhos, consolidando a infraestrutura digital regional e posicionando o Brasil como líder da transformação digital e do mercado digital na região. Atualmente, Argentina, Brasil e Chile... | ...do Brasil com seus vizinhos, consolidando a infraestrutura digital regional e posicionando o Brasil como líder da transformação digital e do mercado digital na região. Atualmente, Argentina, Brasil e Chile respondem por 80% do tráfego de internet na América do Sul. | ...brasileira ao projeto do cabo “Humboldt” vem somar-se a outras importantes iniciativas do governo brasileiro, como o leilão de frequências de 5G, que dinamizará o mercado nacional de telecomunicações, ao viabilizar aplicações industriais dessa tecnologia ultrarrápida, ultraestável e..."
"Reuniões de Chanceleres e de Ministros de Desenvolvimento do G20 – Matera, Itália, 29 de junho de 2021","29/06/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reunioes-de-chanceleres-e-de-ministros-de-desenvolvimento-do-g20-2013-matera-italia-29-de-junho-de-2021","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...the importance of accelerating digital transformation and innovation, with appropriate protection of intellectual property rights and data privacy consistent with national and international legal frameworks and the voluntary transfer of technologies on mutually agreed terms, in sustainable and...""","...the importance of accelerating digital transformation and innovation, with appropriate protection of intellectual property rights and data privacy consistent with national and international legal frameworks and the voluntary transfer of technologies on mutually agreed terms, in sustainable and..."
"Reunião de Ministros das Relações Exteriores / Relações Internacionais do BRICS – Comunicado de imprensa","01/06/2021","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-ministros-das-relacoes-exteriores-relacoes-internacionais-do-brics-comunicado-de-imprensa","A nota aborda privacidade e proteção de dados pessoais e regulação de plataformas e serviços digitais, aportando ao debate sobre governança digital global. Trecho-chave: ""...including technical advancement, business development, of safeguarding the security of States and public interests, and of respecting the right to privacy of individuals. They underscored the leading role of the United Nations in promoting dialogue to forge common understandings on the security of and...""","...including technical advancement, business development, of safeguarding the security of States and public interests, and of respecting the right to privacy of individuals. They underscored the leading role of the United Nations in promoting dialogue to forge common understandings on the security of and... | ...of advancing the intra-BRICS cooperation, including through the consideration of relevant initiatives and the implementation of the BRICS Roadmap of Practical Cooperation on Ensuring Security in the Use of ICTs."
